"","x","z","v","c","m","s","n","totalI","maxI","peaktime"
"10759",-1,0,0.2,0.6,0.8,0.4,0.2,0.007355454110222,0.001,0.135953536656599
"10760",-0.8,0,0.2,0.6,0.8,0.4,0.2,0.00726855013791614,0.001,0.137579019340258
"10761",-0.6,0,0.2,0.6,0.8,0.4,0.2,0.00723599274441407,0.001,0.138198037964033
"10762",-0.4,0,0.2,0.6,0.8,0.4,0.2,0.0072211859190409,0.001,0.138481408900329
"10763",-0.2,0,0.2,0.6,0.8,0.4,0.2,0.00721362357370136,0.001,0.138626584792377
"10764",0,0,0.2,0.6,0.8,0.4,0.2,0.00720922607042585,0.001,0.138711144612632
"10765",0.2,0,0.2,0.6,0.8,0.4,0.2,0.00720637839818709,0.001,0.138765957703743
"10766",0.4,0,0.2,0.6,0.8,0.4,0.2,0.00720438156991192,0.001,0.138804419268457
"10767",0.6,0,0.2,0.6,0.8,0.4,0.2,0.00720290549244149,0.001,0.138832864189232
"10768",0.8,0,0.2,0.6,0.8,0.4,0.2,0.00720177440814501,0.001,0.138854668770106
"10769",1,0,0.2,0.6,0.8,0.4,0.2,0.00720090809136463,0.001,0.138871373903412
"10770",-1,0.2,0.2,0.6,0.8,0.4,0.2,0.266496805613926,0.00205373567123477,0.00770641759289984
"10771",-0.8,0.2,0.2,0.6,0.8,0.4,0.2,0.0807008154984442,0.00196435209315171,0.0243411678186769
"10772",-0.6,0.2,0.2,0.6,0.8,0.4,0.2,0.0457566514921667,0.00194477537927259,0.0425025721037635
"10773",-0.4,0.2,0.2,0.6,0.8,0.4,0.2,0.0348777190211764,0.00193605303375761,0.0555097376804404
"10774",-0.2,0.2,0.2,0.6,0.8,0.4,0.2,0.0311464860782018,0.00193162818677212,0.0620175316702578
"10775",0,0.2,0.2,0.6,0.8,0.4,0.2,0.0303311903908052,0.00192914259453741,0.0636026008106238
"10776",0.2,0.2,0.2,0.6,0.8,0.4,0.2,0.0302405208302942,0.00192764859679355,0.06374389540482
"10777",0.4,0.2,0.2,0.6,0.8,0.4,0.2,0.0302141970309925,0.00192668980885894,0.063767698571722
"10778",0.6,0.2,0.2,0.6,0.8,0.4,0.2,0.0302005794374185,0.00192603747601211,0.0637748517376376
"10779",0.8,0.2,0.2,0.6,0.8,0.4,0.2,0.0301919507119339,0.00192557033605448,0.0637776059727523
"10780",1,0.2,0.2,0.6,0.8,0.4,0.2,0.0301860703692805,0.00192522291711512,0.0637785208065493
"10781",-1,0.4,0.2,0.6,0.8,0.4,0.2,1.92690170265649,0.0557680630531025,0.0289418308034181
"10782",-0.8,0.4,0.2,0.6,0.8,0.4,0.2,1.34435383869277,0.0295281255451256,0.0219645488377065
"10783",-0.6,0.4,0.2,0.6,0.8,0.4,0.2,0.661290393550217,0.0118010882056825,0.0178455461031681
"10784",-0.4,0.4,0.2,0.6,0.8,0.4,0.2,0.253821564301043,0.0100021877708717,0.0394063750982508
"10785",-0.2,0.4,0.2,0.6,0.8,0.4,0.2,0.17308376071482,0.00981039155197262,0.0566800230793264
"10786",0,0.4,0.2,0.6,0.8,0.4,0.2,0.161045621523856,0.00974833364191252,0.0605315037420527
"10787",0.2,0.4,0.2,0.6,0.8,0.4,0.2,0.159934968866989,0.00972369199434976,0.0607977858953192
"10788",0.4,0.4,0.2,0.6,0.8,0.4,0.2,0.159666069260311,0.00971185076406123,0.0608260152520419
"10789",0.6,0.4,0.2,0.6,0.8,0.4,0.2,0.159544174453879,0.00970529313764089,0.0608313852314709
"10790",0.8,0.4,0.2,0.6,0.8,0.4,0.2,0.15947405285305,0.0097012387899811,0.0608327098761355
"10791",1,0.4,0.2,0.6,0.8,0.4,0.2,0.159429190972902,0.00969852810930604,0.0608328252192819
"10792",-1,0.6,0.2,0.6,0.8,0.4,0.2,2.34422098816638,0.115484088242584,0.0492633112771995
"10793",-0.8,0.6,0.2,0.6,0.8,0.4,0.2,1.90114885863773,0.0833128113793119,0.0438223503650364
"10794",-0.6,0.6,0.2,0.6,0.8,0.4,0.2,1.41349088899525,0.0583609368087355,0.0412885129031288
"10795",-0.4,0.6,0.2,0.6,0.8,0.4,0.2,0.990913404679816,0.0500273221446275,0.0504860686194798
"10796",-0.2,0.6,0.2,0.6,0.8,0.4,0.2,0.782992617434708,0.0484167060307291,0.0618354566219986
"10797",0,0.6,0.2,0.6,0.8,0.4,0.2,0.737513638598497,0.0479518712694617,0.0650182840829696
"10798",0.2,0.6,0.2,0.6,0.8,0.4,0.2,0.732366586459473,0.0477811451784227,0.0652421151672336
"10799",0.4,0.6,0.2,0.6,0.8,0.4,0.2,0.731027214443487,0.0477062495498736,0.0652591977525642
"10800",0.6,0.6,0.2,0.6,0.8,0.4,0.2,0.730430154374813,0.0476676453514277,0.0652596898771618
"10801",0.8,0.6,0.2,0.6,0.8,0.4,0.2,0.730098633764931,0.0476451348060656,0.0652584905691055
"10802",1,0.6,0.2,0.6,0.8,0.4,0.2,0.729892586028144,0.0476307707205783,0.0652572332317699
"10803",-1,0.8,0.2,0.6,0.8,0.4,0.2,2.65816789995981,0.180273407865113,0.0678186685904374
"10804",-0.8,0.8,0.2,0.6,0.8,0.4,0.2,2.37112595176389,0.158297046503987,0.0667602859250175
"10805",-0.6,0.8,0.2,0.6,0.8,0.4,0.2,2.11223938955322,0.145709524631903,0.0689834331054322
"10806",-0.4,0.8,0.2,0.6,0.8,0.4,0.2,1.92424048274945,0.140914350637065,0.0732311537462927
"10807",-0.2,0.8,0.2,0.6,0.8,0.4,0.2,1.82984457522197,0.139211231357396,0.0760781725631036
"10808",0,0.8,0.2,0.6,0.8,0.4,0.2,1.80355324665817,0.138546938382914,0.0768188788657224
"10809",0.2,0.8,0.2,0.6,0.8,0.4,0.2,1.79824732487673,0.138257040330765,0.0768843297682886
"10810",0.4,0.8,0.2,0.6,0.8,0.4,0.2,1.79635122321222,0.138115001988636,0.0768864129708774
"10811",0.6,0.8,0.2,0.6,0.8,0.4,0.2,1.79543066643238,0.138037861088124,0.076882869201746
"10812",0.8,0.8,0.2,0.6,0.8,0.4,0.2,1.79490463229782,0.137991638916765,0.0768796494441654
"10813",1,0.8,0.2,0.6,0.8,0.4,0.2,1.79457837213329,0.137962312009083,0.0768772844649193
"10814",-1,1,0.2,0.6,0.8,0.4,0.2,3.0812561161006,0.26007373385538,0.0844051010548613
"10815",-0.8,1,0.2,0.6,0.8,0.4,0.2,2.94100614430978,0.251316418532395,0.0854525309369511
"10816",-0.6,1,0.2,0.6,0.8,0.4,0.2,2.83951293469252,0.246902472556357,0.0869524028363313
"10817",-0.4,1,0.2,0.6,0.8,0.4,0.2,2.77991110288706,0.244893232931078,0.0880939079946641
"10818",-0.2,1,0.2,0.6,0.8,0.4,0.2,2.75329637704802,0.243946694502618,0.0886016836168463
"10819",0,1,0.2,0.6,0.8,0.4,0.2,2.74435111306013,0.243479762770835,0.0887203396140299
"10820",0.2,1,0.2,0.6,0.8,0.4,0.2,2.74119252614122,0.243234766964566,0.0887331935444049
"10821",0.4,1,0.2,0.6,0.8,0.4,0.2,2.73969622322046,0.243097538133341,0.0887315666871946
"10822",0.6,1,0.2,0.6,0.8,0.4,0.2,2.73886636045673,0.243015128084035,0.0887283627973401
"10823",0.8,1,0.2,0.6,0.8,0.4,0.2,2.73837486580581,0.242964361751904,0.088725749270419
"10824",1,1,0.2,0.6,0.8,0.4,0.2,2.73806890248097,0.242932046458596,0.0887238616378407
"10825",-1,0,0.4,0.6,0.8,0.4,0.2,0.00726342275490885,0.001,0.137676138887024
"10826",-0.8,0,0.4,0.6,0.8,0.4,0.2,0.00723486774871046,0.001,0.138219527257874
"10827",-0.6,0,0.4,0.6,0.8,0.4,0.2,0.00722100957187185,0.001,0.138484790810321
"10828",-0.4,0,0.4,0.6,0.8,0.4,0.2,0.00721362230711656,0.001,0.138626609132759
"10829",-0.2,0,0.4,0.6,0.8,0.4,0.2,0.00720923669892087,0.001,0.138710940112382
"10830",0,0,0.4,0.6,0.8,0.4,0.2,0.00720637667444407,0.001,0.138765990896131
"10831",0.2,0,0.4,0.6,0.8,0.4,0.2,0.00720437639925239,0.001,0.138804518889903
"10832",0.4,0,0.4,0.6,0.8,0.4,0.2,0.00720289878376824,0.001,0.138832993496105
"10833",0.6,0,0.4,0.6,0.8,0.4,0.2,0.00720176277289614,0.001,0.138854893105269
"10834",0.8,0,0.4,0.6,0.8,0.4,0.2,0.00720086622878961,0.001,0.138872181238685
"10835",1,0,0.4,0.6,0.8,0.4,0.2,0.00720016748741501,0.001,0.138885658111131
"10836",-1,0.2,0.4,0.6,0.8,0.4,0.2,0.0211004053851336,0.00139635215021382,0.0661765556029379
"10837",-0.8,0.2,0.4,0.6,0.8,0.4,0.2,0.0188789088414088,0.0013942777979304,0.0738537279692885
"10838",-0.6,0.2,0.4,0.6,0.8,0.4,0.2,0.0175437833408466,0.00139281169134817,0.0793906117220075
"10839",-0.4,0.2,0.4,0.6,0.8,0.4,0.2,0.0168486346599285,0.00139175702267739,0.0826035492352048
"10840",-0.2,0.2,0.4,0.6,0.8,0.4,0.2,0.0165887672648776,0.00139098475949936,0.083851002144349
"10841",0,0.2,0.4,0.6,0.8,0.4,0.2,0.0165296378120738,0.00139040884546211,0.0841161107865601
"10842",0.2,0.2,0.4,0.6,0.8,0.4,0.2,0.0165123428215138,0.00138997139376836,0.0841777214047047
"10843",0.4,0.2,0.4,0.6,0.8,0.4,0.2,0.0165035903698803,0.00138963300824173,0.0842018601466175
"10844",0.6,0.2,0.4,0.6,0.8,0.4,0.2,0.0164981446358658,0.00138936675011905,0.0842135149608683
"10845",0.8,0.2,0.4,0.6,0.8,0.4,0.2,0.0164943861732118,0.00138915380218444,0.0842197937890243
"10846",1,0.2,0.4,0.6,0.8,0.4,0.2,0.0164916880440097,0.00138898093766044,0.0842230906838531
"10847",-1,0.4,0.4,0.6,0.8,0.4,0.2,0.0908077708860219,0.00323377046063956,0.0356111644310535
"10848",-0.8,0.4,0.4,0.6,0.8,0.4,0.2,0.0586166326517345,0.00320149382102252,0.0546174980750585
"10849",-0.6,0.4,0.4,0.6,0.8,0.4,0.2,0.0468788762315958,0.00318510236313085,0.0679432319878037
"10850",-0.4,0.4,0.4,0.6,0.8,0.4,0.2,0.0422268668867731,0.00317568689787204,0.0752053640727671
"10851",-0.2,0.4,0.4,0.6,0.8,0.4,0.2,0.040718964804855,0.00317017474549479,0.0778549936298185
"10852",0,0.4,0.4,0.6,0.8,0.4,0.2,0.0404067005342893,0.00316665809831037,0.0783696282160712
"10853",0.2,0.4,0.4,0.6,0.8,0.4,0.2,0.0403252481090302,0.00316432408848705,0.0784700463573453
"10854",0.4,0.4,0.4,0.6,0.8,0.4,0.2,0.0402876953609996,0.00316271384154952,0.078503220728063
"10855",0.6,0.4,0.4,0.6,0.8,0.4,0.2,0.0402659814283658,0.00316156238788994,0.0785169583787356
"10856",0.8,0.4,0.4,0.6,0.8,0.4,0.2,0.0402518268253252,0.00316071166705507,0.078523433998937
"10857",1,0.4,0.4,0.6,0.8,0.4,0.2,0.04024204873945,0.00316006569755492,0.0785264616624015
"10858",-1,0.6,0.4,0.6,0.8,0.4,0.2,0.399320442702755,0.00864079204025073,0.0216387420132226
"10859",-0.8,0.6,0.4,0.6,0.8,0.4,0.2,0.196773242781377,0.00811427244885149,0.0412366657892953
"10860",-0.6,0.6,0.4,0.6,0.8,0.4,0.2,0.130174338252416,0.00798294573933412,0.0613250341542333
"10861",-0.4,0.6,0.4,0.6,0.8,0.4,0.2,0.108972633925975,0.00792292394090005,0.0727056294361214
"10862",-0.2,0.6,0.4,0.6,0.8,0.4,0.2,0.102832805278028,0.00789177416938241,0.0767437409496465
"10863",0,0.6,0.4,0.6,0.8,0.4,0.2,0.101617719504072,0.00787405513626553,0.0774870285880603
"10864",0.2,0.6,0.4,0.6,0.8,0.4,0.2,0.101311533966731,0.0078634013300272,0.0776160524092884
"10865",0.4,0.6,0.4,0.6,0.8,0.4,0.2,0.101175402728208,0.0078566340680018,0.0776535981685927
"10866",0.6,0.6,0.4,0.6,0.8,0.4,0.2,0.101099267729984,0.0078521100054566,0.0776673281791515
"10867",0.8,0.6,0.4,0.6,0.8,0.4,0.2,0.101051040153828,0.00784898542876297,0.0776734748777905
"10868",1,0.6,0.4,0.6,0.8,0.4,0.2,0.101018369007298,0.00784671949307668,0.0776761649409509
"10869",-1,0.8,0.4,0.6,0.8,0.4,0.2,0.738590058333205,0.0246014941920091,0.0333087264233259
"10870",-0.8,0.8,0.4,0.6,0.8,0.4,0.2,0.477395908406136,0.0207130883213427,0.0433876536363638
"10871",-0.6,0.8,0.4,0.6,0.8,0.4,0.2,0.32908467204928,0.0200513838872052,0.0609307743272908
"10872",-0.4,0.8,0.4,0.6,0.8,0.4,0.2,0.271008598698264,0.0197908348510447,0.0730265937911418
"10873",-0.2,0.8,0.4,0.6,0.8,0.4,0.2,0.253640356185789,0.0196685741979271,0.0775451292282528
"10874",0,0.8,0.4,0.6,0.8,0.4,0.2,0.250113593837369,0.0196033696511357,0.0783778656344542
"10875",0.2,0.8,0.4,0.6,0.8,0.4,0.2,0.249196351666888,0.0195661545652254,0.0785170185452007
"10876",0.4,0.8,0.4,0.6,0.8,0.4,0.2,0.24878874629503,0.0195435162384613,0.0785546634624916
"10877",0.6,0.8,0.4,0.6,0.8,0.4,0.2,0.248562952776375,0.0195289056503499,0.0785672419490425
"10878",0.8,0.8,0.4,0.6,0.8,0.4,0.2,0.248421600412172,0.0195189719821111,0.078571959723816
"10879",1,0.8,0.4,0.6,0.8,0.4,0.2,0.248326635839893,0.0195119215196565,0.0785736151648136
"10880",-1,1,0.4,0.6,0.8,0.4,0.2,1.03232861380515,0.0530253268225643,0.0513647748531484
"10881",-0.8,1,0.4,0.6,0.8,0.4,0.2,0.818475268880958,0.0478693032897493,0.0584859495573978
"10882",-0.6,1,0.4,0.6,0.8,0.4,0.2,0.667531135521746,0.0463067295237574,0.0693701417950547
"10883",-0.4,1,0.4,0.6,0.8,0.4,0.2,0.5895350010448,0.0456615895972246,0.0774535685180713
"10884",-0.2,1,0.4,0.6,0.8,0.4,0.2,0.56198995618433,0.0453484088682527,0.0806925610844522
"10885",0,1,0.4,0.6,0.8,0.4,0.2,0.555560544275521,0.0451874457201545,0.0813366719176958
"10886",0.2,1,0.4,0.6,0.8,0.4,0.2,0.553647960454569,0.0450961644376899,0.0814527780444888
"10887",0.4,1,0.4,0.6,0.8,0.4,0.2,0.552758427698826,0.0450407858330433,0.0814836709420269
"10888",0.6,1,0.4,0.6,0.8,0.4,0.2,0.552257274282627,0.0450051889013222,0.0814931572604148
"10889",0.8,1,0.4,0.6,0.8,0.4,0.2,0.551941855499571,0.0449811087381404,0.0814961001597302
"10890",1,1,0.4,0.6,0.8,0.4,0.2,0.55172914479434,0.0449640975976069,0.081496687318136
"10891",-1,0,0.6,0.6,0.8,0.4,0.2,0.00723350127449116,0.001,0.138245638184441
"10892",-0.8,0,0.6,0.6,0.8,0.4,0.2,0.00722076093889066,0.001,0.138489559267092
"10893",-0.6,0,0.6,0.6,0.8,0.4,0.2,0.0072135640808754,0.001,0.138627728095076
"10894",-0.4,0,0.6,0.6,0.8,0.4,0.2,0.00720924302000302,0.001,0.138710818490286
"10895",-0.2,0,0.6,0.6,0.8,0.4,0.2,0.00720638736606569,0.001,0.138765785018568
"10896",0,0,0.6,0.6,0.8,0.4,0.2,0.0072043770256209,0.001,0.138804506821853
"10897",0.2,0,0.6,0.6,0.8,0.4,0.2,0.00720288910844677,0.001,0.138833179984308
"10898",0.4,0,0.6,0.6,0.8,0.4,0.2,0.00720175100748076,0.001,0.138855119950865
"10899",0.6,0,0.6,0.6,0.8,0.4,0.2,0.00720084986785907,0.001,0.138872496767846
"10900",0.8,0,0.6,0.6,0.8,0.4,0.2,0.00720012222640546,0.001,0.138886531166462
"10901",1,0,0.6,0.6,0.8,0.4,0.2,0.00719954787151457,0.001,0.138897611050905
"10902",-1,0.2,0.6,0.6,0.8,0.4,0.2,0.0141862332087108,0.00124825535150127,0.0879906126691054
"10903",-0.8,0.2,0.6,0.6,0.8,0.4,0.2,0.0136113115875181,0.00124759818867615,0.0916589250532055
"10904",-0.6,0.2,0.6,0.6,0.8,0.4,0.2,0.0132618675777512,0.00124707630991527,0.0940347430408243
"10905",-0.4,0.2,0.6,0.6,0.8,0.4,0.2,0.0130899719205335,0.00124665815348661,0.0952376491756291
"10906",-0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.013029665604457,0.0012463202486959,0.0956525122386548
"10907",0,0.2,0.6,0.6,0.8,0.4,0.2,0.0130113548910132,0.00124604482796621,0.0957659550756574
"10908",0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.0130028230499736,0.00124581838410451,0.0958113772152769
"10909",0.4,0.2,0.6,0.6,0.8,0.4,0.2,0.0129976958410525,0.00124563060103244,0.0958347245746577
"10910",0.6,0.2,0.6,0.6,0.8,0.4,0.2,0.0129942352881392,0.00124547356110965,0.0958481613955756
"10911",0.8,0.2,0.6,0.6,0.8,0.4,0.2,0.0129917335896651,0.00124534115695023,0.0958564265773502
"10912",1,0.2,0.6,0.6,0.8,0.4,0.2,0.0129898836290226,0.00124522862491776,0.0958614149656898
"10913",-1,0.4,0.6,0.6,0.8,0.4,0.2,0.0295924896988592,0.00217096296671034,0.073361957334534
"10914",-0.8,0.4,0.6,0.6,0.8,0.4,0.2,0.0266825009770065,0.0021668684224291,0.0812093448172789
"10915",-0.6,0.4,0.6,0.6,0.8,0.4,0.2,0.0251259256627516,0.0021642033938549,0.0861342751269565
"10916",-0.4,0.4,0.6,0.6,0.8,0.4,0.2,0.0244201334587553,0.00216228022950917,0.0885449800330197
"10917",-0.2,0.4,0.6,0.6,0.8,0.4,0.2,0.024186408865143,0.00216086790832805,0.0893422384603057
"10918",0,0.4,0.6,0.6,0.8,0.4,0.2,0.0241208132753794,0.00215981191302366,0.0895414216911261
"10919",0.2,0.4,0.6,0.6,0.8,0.4,0.2,0.0240925194125263,0.00215900807657468,0.0896132131142813
"10920",0.4,0.4,0.6,0.6,0.8,0.4,0.2,0.0240765030585256,0.00215838544816658,0.0896469658787216
"10921",0.6,0.4,0.6,0.6,0.8,0.4,0.2,0.0240662225250598,0.00215789513413204,0.0896648874531537
"10922",0.8,0.4,0.6,0.6,0.8,0.4,0.2,0.0240590951617614,0.00215750302885399,0.0896751525503356
"10923",1,0.4,0.6,0.6,0.8,0.4,0.2,0.0240539631491029,0.00215718455613948,0.0896810451885944
"10924",-1,0.6,0.6,0.6,0.8,0.4,0.2,0.0647407231030418,0.00403742067531229,0.0623629221577631
"10925",-0.8,0.6,0.6,0.6,0.8,0.4,0.2,0.0536317882821371,0.00401870413274341,0.0749313841933162
"10926",-0.6,0.6,0.6,0.6,0.8,0.4,0.2,0.0484782920279799,0.00400745961040247,0.0826650330025965
"10927",-0.4,0.6,0.6,0.6,0.8,0.4,0.2,0.0463178851252918,0.00399993184894908,0.0863582574663996
"10928",-0.2,0.6,0.6,0.6,0.8,0.4,0.2,0.0456306087223351,0.00399477636654831,0.0875459801743334
"10929",0,0.6,0.6,0.6,0.8,0.4,0.2,0.0454435465390451,0.00399115825268446,0.0878267335331158
"10930",0.2,0.6,0.6,0.6,0.8,0.4,0.2,0.0453652310903836,0.00398855559788459,0.0879209804957891
"10931",0.4,0.6,0.6,0.6,0.8,0.4,0.2,0.0453220438423794,0.00398663788968165,0.0879624472264832
"10932",0.6,0.6,0.6,0.6,0.8,0.4,0.2,0.0452949718522829,0.00398519238963125,0.0879831077636577
"10933",0.8,0.6,0.6,0.6,0.8,0.4,0.2,0.0452765909421221,0.00398407972922912,0.0879942514736155
"10934",1,0.6,0.6,0.6,0.8,0.4,0.2,0.0452635381382811,0.00398320576565171,0.0880003183463681
"10935",-1,0.8,0.6,0.6,0.8,0.4,0.2,0.141014525267847,0.00768556308915136,0.0545019250644795
"10936",-0.8,0.8,0.6,0.6,0.8,0.4,0.2,0.107876673600168,0.00761576415562184,0.070596950216029
"10937",-0.6,0.8,0.6,0.6,0.8,0.4,0.2,0.0938340116100376,0.00757602721675167,0.0807386051897332
"10938",-0.4,0.8,0.6,0.6,0.8,0.4,0.2,0.0882649665988359,0.00755093830488681,0.0855485318337661
"10939",-0.2,0.8,0.6,0.6,0.8,0.4,0.2,0.0865362329308235,0.00753561846138011,0.0870805003426025
"10940",0,0.8,0.6,0.6,0.8,0.4,0.2,0.0860689848656512,0.0075253106154409,0.0874334770787349
"10941",0.2,0.8,0.6,0.6,0.8,0.4,0.2,0.0858752151461706,0.00751815545960797,0.0875474424932864
"10942",0.4,0.8,0.6,0.6,0.8,0.4,0.2,0.0857695795471652,0.00751304604017076,0.0875956962810958
"10943",0.6,0.8,0.6,0.6,0.8,0.4,0.2,0.085704135166756,0.00750929706858288,0.0876188418910233
"10944",0.8,0.8,0.6,0.6,0.8,0.4,0.2,0.0856601941235679,0.00750647846619862,0.0876308832007811
"10945",1,0.8,0.6,0.6,0.8,0.4,0.2,0.0856292232938105,0.00750431015236475,0.0876372558771905
"10946",-1,1,0.6,0.6,0.8,0.4,0.2,0.274072107229493,0.0146385410921087,0.0534112764705793
"10947",-0.8,1,0.6,0.6,0.8,0.4,0.2,0.20791786991336,0.0144229441338881,0.0693684681355102
"10948",-0.6,1,0.6,0.6,0.8,0.4,0.2,0.178107032579268,0.0143090592096857,0.0803396643157105
"10949",-0.4,1,0.6,0.6,0.8,0.4,0.2,0.166214834444693,0.0142409017436457,0.085677682086699
"10950",-0.2,1,0.6,0.6,0.8,0.4,0.2,0.162504693120992,0.0142005681775845,0.0873855881012094
"10951",0,1,0.6,0.6,0.8,0.4,0.2,0.161479589468855,0.0141742092656627,0.0877770950018207
"10952",0.2,1,0.6,0.6,0.8,0.4,0.2,0.161050035725196,0.0141563939092849,0.0879005946539518
"10953",0.4,1,0.6,0.6,0.8,0.4,0.2,0.160815789060624,0.0141439611760323,0.0879513215627127
"10954",0.6,1,0.6,0.6,0.8,0.4,0.2,0.160671139714542,0.0141350193994226,0.0879748498985925
"10955",0.8,1,0.6,0.6,0.8,0.4,0.2,0.160574400049028,0.014128406646808,0.0879866693725416
"10956",1,1,0.6,0.6,0.8,0.4,0.2,0.160506438819509,0.0141233980020688,0.0879927192076746
"10957",-1,0,0.8,0.6,0.8,0.4,0.2,0.00722033382780395,0.001,0.138497751468113
"10958",-0.8,0,0.8,0.6,0.8,0.4,0.2,0.00721349826640387,0.001,0.138628992905897
"10959",-0.6,0,0.8,0.6,0.8,0.4,0.2,0.00720920650270724,0.001,0.138711521111855
"10960",-0.4,0,0.8,0.6,0.8,0.4,0.2,0.00720639557367475,0.001,0.138765626973496
"10961",-0.2,0,0.8,0.6,0.8,0.4,0.2,0.00720438796017112,0.001,0.138804296149572
"10962",0,0,0.8,0.6,0.8,0.4,0.2,0.00720289668414987,0.001,0.138833033965421
"10963",0.2,0,0.8,0.6,0.8,0.4,0.2,0.00720174087137329,0.001,0.138855315382836
"10964",0.4,0,0.8,0.6,0.8,0.4,0.2,0.00720083760260418,0.001,0.138872733310685
"10965",0.6,0,0.8,0.6,0.8,0.4,0.2,0.00720010609793517,0.001,0.13888684227678
"10966",0.8,0,0.8,0.6,0.8,0.4,0.2,0.00719950424134738,0.001,0.138898452793029
"10967",1,0,0.8,0.6,0.8,0.4,0.2,0.00719902449905464,0.001,0.138907708972419
"10968",-1,0.2,0.8,0.6,0.8,0.4,0.2,0.0118890071919661,0.0011806751383183,0.0993081355957234
"10969",-0.8,0.2,0.8,0.6,0.8,0.4,0.2,0.0116537494683316,0.0011803753741521,0.101287176059491
"10970",-0.6,0.2,0.8,0.6,0.8,0.4,0.2,0.0115158847997338,0.00118012195334549,0.102477749115098
"10971",-0.4,0.2,0.8,0.6,0.8,0.4,0.2,0.0114506468338128,0.00117990672693519,0.103042801342106
"10972",-0.2,0.2,0.8,0.6,0.8,0.4,0.2,0.011426322880453,0.00117972308219525,0.103246083148359
"10973",0,0.2,0.8,0.6,0.8,0.4,0.2,0.011416463921207,0.00117956564180297,0.103321453117531
"10974",0.2,0.2,0.8,0.6,0.8,0.4,0.2,0.0114108851681248,0.00117943002302958,0.103360081680973
"10975",0.4,0.2,0.8,0.6,0.8,0.4,0.2,0.0114072462528474,0.00117931264504373,0.103382763806765
"10976",0.6,0.2,0.8,0.6,0.8,0.4,0.2,0.0114046711632141,0.00117921057470178,0.103397156991719
"10977",0.8,0.2,0.8,0.6,0.8,0.4,0.2,0.011402752470525,0.00117912140309384,0.103406735009091
"10978",1,0.2,0.8,0.6,0.8,0.4,0.2,0.0114013059614175,0.00117904314665544,0.103412990638562
"10979",-1,0.4,0.8,0.6,0.8,0.4,0.2,0.0199969919305516,0.00178676031814978,0.0893514546765384
"10980",-0.8,0.4,0.8,0.6,0.8,0.4,0.2,0.0191366605456219,0.00178540949729618,0.093297861089178
"10981",-0.6,0.4,0.8,0.6,0.8,0.4,0.2,0.0186601484908223,0.00178436103094247,0.0956241603232729
"10982",-0.4,0.4,0.8,0.6,0.8,0.4,0.2,0.0184438507762721,0.00178353865143733,0.0967009911906162
"10983",-0.2,0.4,0.8,0.6,0.8,0.4,0.2,0.0183668693608116,0.00178288662427434,0.0970707957491324
"10984",0,0.4,0.8,0.6,0.8,0.4,0.2,0.018337729032192,0.00178236403923604,0.0971965523161072
"10985",0.2,0.4,0.8,0.6,0.8,0.4,0.2,0.0183221437378779,0.001781940696157,0.0972561247007978
"10986",0.4,0.4,0.8,0.6,0.8,0.4,0.2,0.0183124099506312,0.0017815941549261,0.0972888964221061
"10987",0.6,0.4,0.8,0.6,0.8,0.4,0.2,0.0183057831078193,0.00178130762356824,0.0973084632914367
"10988",0.8,0.4,0.8,0.6,0.8,0.4,0.2,0.0183010094120409,0.00178106837916648,0.0973207728091028
"10989",1,0.4,0.8,0.6,0.8,0.4,0.2,0.0182974840652069,0.00178086701352076,0.0973285183457065
"10990",-1,0.6,0.8,0.6,0.8,0.4,0.2,0.0341582954055243,0.00284231823085731,0.0832101894170524
"10991",-0.8,0.6,0.8,0.6,0.8,0.4,0.2,0.0317786121603949,0.00283794748541631,0.0893036949219953
"10992",-0.6,0.6,0.8,0.6,0.8,0.4,0.2,0.0305342572316778,0.0028347136740008,0.0928371583592976
"10993",-0.4,0.6,0.8,0.6,0.8,0.4,0.2,0.0299883801273849,0.00283228938345865,0.0944462278865224
"10994",-0.2,0.6,0.8,0.6,0.8,0.4,0.2,0.0297985432938869,0.00283044655434468,0.0949860711790346
"10995",0,0.6,0.8,0.6,0.8,0.4,0.2,0.0297285832302514,0.00282902580685218,0.0951618106029823
"10996",0.2,0.6,0.8,0.6,0.8,0.4,0.2,0.0296919939740817,0.00282791503393178,0.0952416680536944
"10997",0.4,0.6,0.8,0.6,0.8,0.4,0.2,0.0296695752592758,0.00282703471252117,0.0952839630434996
"10998",0.6,0.6,0.8,0.6,0.8,0.4,0.2,0.0296545882798772,0.00282632789160786,0.0953082829858654
"10999",0.8,0.6,0.8,0.6,0.8,0.4,0.2,0.0296439699135734,0.0028257533122776,0.0953230394078811
"11000",1,0.6,0.8,0.6,0.8,0.4,0.2,0.0296362053943502,0.0028252810625562,0.0953320786167452
"11001",-1,0.8,0.8,0.6,0.8,0.4,0.2,0.0587585007628436,0.00460814684524245,0.0784251944044911
"11002",-0.8,0.8,0.8,0.6,0.8,0.4,0.2,0.0530509841827078,0.00459517326538669,0.0866180587632624
"11003",-0.6,0.8,0.8,0.6,0.8,0.4,0.2,0.0502182356472929,0.00458647006221222,0.0913307686559368
"11004",-0.4,0.8,0.8,0.6,0.8,0.4,0.2,0.0490104976459324,0.00458038359764957,0.0934571942268314
