"","x","z","v","c","m","s","n","totalI","maxI","peaktime","npeaks"
"12277",-1,0,0,0.2,1,0.8,0,0.00730291863738411,0.001,0,-1
"12278",-0.8,0,0,0.2,1,0.8,0,0.00723543584579326,0.001,0,-0.8
"12279",-0.6,0,0,0.2,1,0.8,0,0.00722075116951772,0.001,0,-0.6
"12280",-0.4,0,0,0.2,1,0.8,0,0.00721351746345497,0.001,0,-0.4
"12281",-0.2,0,0,0.2,1,0.8,0,0.0072092021608377,0.001,0,-0.2
"12282",0,0,0,0.2,1,0.8,0,0.00720639423201648,0.001,0,0
"12283",0.2,0,0,0.2,1,0.8,0,0.00720438858649342,0.001,0,0.2
"12284",0.4,0,0,0.2,1,0.8,0,0.00720287975583966,0.001,0,0.4
"12285",0.6,0,0,0.2,1,0.8,0,0.00720174201038582,0.001,0,0.6
"12286",0.8,0,0,0.2,1,0.8,0,0.00720082514187341,0.001,0,0.8
"12287",1,0,0,0.2,1,0.8,0,0.00720012318493371,0.001,0,1
"12288",-1,0.2,0,0.2,1,0.8,0,6.74505336462538,0.307877126041734,26.7,1
"12289",-0.8,0.2,0,0.2,1,0.8,0,6.74458767632532,0.307561858171595,26.7,1
"12290",-0.6,0.2,0,0.2,1,0.8,0,6.744577348873,0.30755364705556,26.8,1
"12291",-0.4,0.2,0,0.2,1,0.8,0,6.74457530886668,0.30755335097852,26.8,1
"12292",-0.2,0.2,0,0.2,1,0.8,0,6.74457446493655,0.307553335803015,26.8,1
"12293",0,0.2,0,0.2,1,0.8,0,6.74457402917709,0.307553371154686,26.8,1
"12294",0.2,0.2,0,0.2,1,0.8,0,6.74457376609574,0.307553413341381,26.8,1
"12295",0.4,0.2,0,0.2,1,0.8,0,6.74457346617916,0.30755344185181,26.8,1
"12296",0.6,0.2,0,0.2,1,0.8,0,6.74457326688945,0.307553469281343,26.8,1
"12297",0.8,0.2,0,0.2,1,0.8,0,6.74457320364302,0.307553505801139,26.8,1
"12298",1,0.2,0,0.2,1,0.8,0,6.74457342245141,0.307553721704375,26.8,1
"12299",-1,0.4,0,0.2,1,0.8,0,7.12689074229483,0.540510363375444,12.2,1
"12300",-0.8,0.4,0,0.2,1,0.8,0,7.12687650364497,0.540387419451147,12.2,1
"12301",-0.6,0.4,0,0.2,1,0.8,0,7.1268750390885,0.540372426317568,12.2,1
"12302",-0.4,0.4,0,0.2,1,0.8,0,7.1268746638489,0.54036932331354,12.2,1
"12303",-0.2,0.4,0,0.2,1,0.8,0,7.12687454428049,0.540368419210992,12.2,1
"12304",0,0.4,0,0.2,1,0.8,0,7.12687447567622,0.540368137187968,12.2,1
"12305",0.2,0.4,0,0.2,1,0.8,0,7.12687445410593,0.540368056938171,12.2,1
"12306",0.4,0.4,0,0.2,1,0.8,0,7.12687442065075,0.540368040647982,12.2,1
"12307",0.6,0.4,0,0.2,1,0.8,0,7.12687438392971,0.54036804685412,12.2,1
"12308",0.8,0.4,0,0.2,1,0.8,0,7.12687441222724,0.540368087459697,12.2,1
"12309",1,0.4,0,0.2,1,0.8,0,7.12687444520483,0.540368193221874,12.2,1
"12310",-1,0.6,0,0.2,1,0.8,0,7.14216143638331,0.649384180219545,8,1
"12311",-0.8,0.6,0,0.2,1,0.8,0,7.14216086502012,0.649317685285595,8,1
"12312",-0.6,0.6,0,0.2,1,0.8,0,7.14216074558266,0.649299288766962,8,1
"12313",-0.4,0.6,0,0.2,1,0.8,0,7.14216066466428,0.649292656046797,8,1
"12314",-0.2,0.6,0,0.2,1,0.8,0,7.14216064889953,0.649289862120467,8,1
"12315",0,0.6,0,0.2,1,0.8,0,7.14216016626128,0.649288345919511,8,1
"12316",0.2,0.6,0,0.2,1,0.8,0,7.14216068832758,0.649287783178488,8,1
"12317",0.4,0.6,0,0.2,1,0.8,0,7.14216069274825,0.649287341761236,8,1
"12318",0.6,0.6,0,0.2,1,0.8,0,7.14216069073009,0.649287048382201,8,1
"12319",0.8,0.6,0,0.2,1,0.8,0,7.14216070987411,0.6492866497651,8,1
"12320",1,0.6,0,0.2,1,0.8,0,7.14216069020708,0.649286414281458,8,1
"12321",-1,0.8,0,0.2,1,0.8,0,7.14287007529445,0.71337170173121,6,1
"12322",-0.8,0.8,0,0.2,1,0.8,0,7.14287001780823,0.713345154853242,6,1
"12323",-0.6,0.8,0,0.2,1,0.8,0,7.14287008717251,0.713335967784968,6.1,1
"12324",-0.4,0.8,0,0.2,1,0.8,0,7.14287009324998,0.713333610660357,6.1,1
"12325",-0.2,0.8,0,0.2,1,0.8,0,7.14287005189466,0.713332717426703,6.1,1
"12326",0,0.8,0,0.2,1,0.8,0,7.14287003968216,0.713332440094329,6.1,1
"12327",0.2,0.8,0,0.2,1,0.8,0,7.14287014458984,0.713332425142653,6.1,1
"12328",0.4,0.8,0,0.2,1,0.8,0,7.14287014466806,0.713332466168483,6.1,1
"12329",0.6,0.8,0,0.2,1,0.8,0,7.1428701411373,0.713332533744507,6.1,1
"12330",0.8,0.8,0,0.2,1,0.8,0,7.14287018774357,0.713333381569736,6.1,1
"12331",1,0.8,0,0.2,1,0.8,0,7.14287037376878,0.713334113502437,6.1,1
"12332",-1,1,0,0.2,1,0.8,0,7.1429053735197,0.756112407275374,4.9,1
"12333",-0.8,1,0,0.2,1,0.8,0,7.14290537130902,0.756112393411441,4.9,1
"12334",-0.6,1,0,0.2,1,0.8,0,7.14290320771437,0.756112114952387,4.9,1
"12335",-0.4,1,0,0.2,1,0.8,0,7.14290303766505,0.756112074274514,4.9,1
"12336",-0.2,1,0,0.2,1,0.8,0,7.14290306922972,0.756112111094065,4.9,1
"12337",0,1,0,0.2,1,0.8,0,7.14290305993946,0.756112112354113,4.9,1
"12338",0.2,1,0,0.2,1,0.8,0,7.14290305182374,0.756112113289204,4.9,1
"12339",0.4,1,0,0.2,1,0.8,0,7.142903064022,0.756112113913681,4.9,1
"12340",0.6,1,0,0.2,1,0.8,0,7.14290306065708,0.756112114241462,4.9,1
"12341",0.8,1,0,0.2,1,0.8,0,7.14290306067336,0.756112114286527,4.9,1
"12342",1,1,0,0.2,1,0.8,0,7.1429030656389,0.756112128790854,4.9,1
"12343",-1,0,0.2,0.2,1,0.8,0,0.00723786209231994,0.001,0,-1
"12344",-0.8,0,0.2,0.2,1,0.8,0,0.00722081374463574,0.001,0,-0.8
"12345",-0.6,0,0.2,0.2,1,0.8,0,0.00721348892993984,0.001,0,-0.6
"12346",-0.4,0,0.2,0.2,1,0.8,0,0.00720918912789623,0.001,0,-0.4
"12347",-0.2,0,0.2,0.2,1,0.8,0,0.00720636220184059,0.001,0,-0.2
"12348",0,0,0.2,0.2,1,0.8,0,0.00720439761145891,0.001,0,0
"12349",0.2,0,0.2,0.2,1,0.8,0,0.00720290943112475,0.001,0,0.2
"12350",0.4,0,0.2,0.2,1,0.8,0,0.00720175929319241,0.001,0,0.4
"12351",0.6,0,0.2,0.2,1,0.8,0,0.00720085862001501,0.001,0,0.6
"12352",0.8,0,0.2,0.2,1,0.8,0,0.0072001321573441,0.001,0,0.8
"12353",1,0,0.2,0.2,1,0.8,0,0.00719956111744276,0.001,0,1
"12354",-1,0.2,0.2,0.2,1,0.8,0,1.40277693906451,0.015414151585604,78.6,1
"12355",-0.8,0.2,0.2,0.2,1,0.8,0,0.84844561356553,0.00625665229382707,88.4,1
"12356",-0.6,0.2,0.2,0.2,1,0.8,0,0.276840132685675,0.00199349972106058,9.4,1
"12357",-0.4,0.2,0.2,0.2,1,0.8,0,0.0799757784163444,0.00194897678165297,5.9,1
"12358",-0.2,0.2,0.2,0.2,1,0.8,0,0.0456092752396915,0.00193693994745217,5.7,1
"12359",0,0.2,0.2,0.2,1,0.8,0,0.0348700005437589,0.00193151620118678,5.6,1
"12360",0.2,0.2,0.2,0.2,1,0.8,0,0.0311423517419291,0.00192876190850323,5.6,1
"12361",0.4,0.2,0.2,0.2,1,0.8,0,0.0303122104364317,0.00192720612110179,5.6,1
"12362",0.6,0.2,0.2,0.2,1,0.8,0,0.0302235458878405,0.00192626505762268,5.6,1
"12363",0.8,0.2,0.2,0.2,1,0.8,0,0.0302008053916823,0.00192565984374722,5.6,1
"12364",1,0.2,0.2,0.2,1,0.8,0,0.0301901357723102,0.00192524607024975,5.6,1
"12365",-1,0.4,0.2,0.2,1,0.8,0,2.83411642388834,0.112660871469851,24.3,1
"12366",-0.8,0.4,0.2,0.2,1,0.8,0,2.43180983334475,0.0850856963776142,26.4,1
"12367",-0.6,0.4,0.2,0.2,1,0.8,0,1.94259948145736,0.0563998393711915,29.2,1
"12368",-0.4,0.4,0.2,0.2,1,0.8,0,1.34484794880686,0.0295037283826494,31.7,1
"12369",-0.2,0.4,0.2,0.2,1,0.8,0,0.663011246904964,0.0117934250401578,20.6,1
"12370",0,0.4,0.2,0.2,1,0.8,0,0.25552368685545,0.0099873936218234,9.3,1
"12371",0.2,0.4,0.2,0.2,1,0.8,0,0.173546812484405,0.00980232966871097,8.9,1
"12372",0.4,0.4,0.2,0.2,1,0.8,0,0.161068963847711,0.0097433388374057,8.9,1
"12373",0.6,0.4,0.2,0.2,1,0.8,0,0.159906478479352,0.00972020908244862,8.8,1
"12374",0.8,0.4,0.2,0.2,1,0.8,0,0.159636775396972,0.009709298736333,8.8,1
"12375",1,0.4,0.2,0.2,1,0.8,0,0.159519959000985,0.00970336819433774,8.8,1
"12376",-1,0.6,0.2,0.2,1,0.8,0,3.08373467221035,0.180864152157591,14,1
"12377",-0.8,0.6,0.2,0.2,1,0.8,0,2.74461318286617,0.149134352565264,14.6,1
"12378",-0.6,0.6,0.2,0.2,1,0.8,0,2.35108852703581,0.115677397158469,15.1,1
"12379",-0.4,0.6,0.2,0.2,1,0.8,0,1.90080048217292,0.083196790609996,15.2,1
"12380",-0.2,0.6,0.2,0.2,1,0.8,0,1.41456854540664,0.0583383662080741,13,1
"12381",0,0.6,0.2,0.2,1,0.8,0,0.994296677963391,0.0500176592849672,10.1,1
"12382",0.2,0.6,0.2,0.2,1,0.8,0,0.78495439104268,0.0484144435475682,9.7,1
"12383",0.4,0.6,0.2,0.2,1,0.8,0,0.737905074791488,0.0479514321658063,9.6,1
"12384",0.6,0.6,0.2,0.2,1,0.8,0,0.732468800275292,0.0477812653548758,9.6,1
"12385",0.8,0.6,0.2,0.2,1,0.8,0,0.731059720827397,0.0477057386576884,9.6,1
"12386",1,0.6,0.2,0.2,1,0.8,0,0.730435906420968,0.0476665219310084,9.6,1
"12387",-1,0.8,0.2,0.2,1,0.8,0,3.2261152244021,0.235512767834397,9.4,1
"12388",-0.8,0.8,0.2,0.2,1,0.8,0,2.95111078343841,0.207236567179802,9.5,1
"12389",-0.6,0.8,0.2,0.2,1,0.8,0,2.66021779388181,0.180157488663783,9.4,1
"12390",-0.4,0.8,0.2,0.2,1,0.8,0,2.37052201212026,0.158160590303088,9,1
"12391",-0.2,0.8,0.2,0.2,1,0.8,0,2.11258376410728,0.145665366839371,8.4,1
"12392",0,0.8,0.2,0.2,1,0.8,0,1.92563989666703,0.140916035466035,8.2,1
"12393",0.2,0.8,0.2,0.2,1,0.8,0,1.83098691841721,0.139225757469651,8.1,1
"12394",0.4,0.8,0.2,0.2,1,0.8,0,1.80404487741497,0.138563889826781,8.1,1
"12395",0.6,0.8,0.2,0.2,1,0.8,0,1.79853870352215,0.138273386434813,8.1,1
"12396",0.8,0.8,0.2,0.2,1,0.8,0,1.79651114841714,0.138124714489488,8.1,1
"12397",1,0.8,0.2,0.2,1,0.8,0,1.79549540609354,0.138041077568788,8.1,1
"12398",-1,1,0.2,0.2,1,0.8,0,3.43867620275683,0.292755259857013,6.9,1
"12399",-0.8,1,0.2,0.2,1,0.8,0,3.25259997211477,0.274307879151182,6.8,1
"12400",-0.6,1,0.2,0.2,1,0.8,0,3.08209488490995,0.260063831159192,6.7,1
"12401",-0.4,1,0.2,0.2,1,0.8,0,2.94095383236359,0.251302631742171,6.5,1
"12402",-0.2,1,0.2,0.2,1,0.8,0,2.8398179462576,0.246914596260189,6.4,1
"12403",0,1,0.2,0.2,1,0.8,0,2.78049402933697,0.244919049805426,6.4,1
"12404",0.2,1,0.2,0.2,1,0.8,0,2.7538202181142,0.243975943386916,6.4,1
"12405",0.4,1,0.2,0.2,1,0.8,0,2.74474432071955,0.243509348592274,6.4,1
"12406",0.6,1,0.2,0.2,1,0.8,0,2.74152344013872,0.243263755290683,6.4,1
"12407",0.8,1,0.2,0.2,1,0.8,0,2.73986720250967,0.243111941879568,6.4,1
"12408",1,1,0.2,0.2,1,0.8,0,2.73892616193501,0.243018937213771,6.4,1
"12409",-1,0,0.4,0.2,1,0.8,0,0.00722124539780132,0.001,0,-1
"12410",-0.8,0,0.4,0.2,1,0.8,0,0.007213493097799,0.001,0,-0.8
"12411",-0.6,0,0.4,0.2,1,0.8,0,0.00720917777394437,0.001,0,-0.6
"12412",-0.4,0,0.4,0.2,1,0.8,0,0.00720635520214728,0.001,0,-0.4
"12413",-0.2,0,0.4,0.2,1,0.8,0,0.00720436676796215,0.001,0,-0.2
"12414",0,0,0.4,0.2,1,0.8,0,0.00720291880621582,0.001,0,0
"12415",0.2,0,0.4,0.2,1,0.8,0,0.00720177026315994,0.001,0,0.2
"12416",0.4,0,0.4,0.2,1,0.8,0,0.00720085485463461,0.001,0,0.4
"12417",0.6,0,0.4,0.2,1,0.8,0,0.00720012002798548,0.001,0,0.6
"12418",0.8,0,0.4,0.2,1,0.8,0,0.00719951837453758,0.001,0,0.8
"12419",1,0,0.4,0.2,1,0.8,0,0.00719904042564135,0.001,0,1
"12420",-1,0.2,0.4,0.2,1,0.8,0,0.0295923711415135,0.0013955568958798,2.9,1
"12421",-0.8,0.2,0.4,0.2,1,0.8,0,0.0242227563886531,0.00139362864653757,2.8,1
"12422",-0.6,0.2,0.4,0.2,1,0.8,0,0.0208870193366748,0.00139234977553225,2.8,1
"12423",-0.4,0.2,0.4,0.2,1,0.8,0,0.0187826289705243,0.00139141815335811,2.8,1
"12424",-0.2,0.2,0.4,0.2,1,0.8,0,0.0175099461021519,0.00139072900142821,2.8,1
"12425",0,0.2,0.4,0.2,1,0.8,0,0.016839036015636,0.00139021070664001,2.8,1
"12426",0.2,0.2,0.4,0.2,1,0.8,0,0.0165819949598119,0.00138981432408449,2.8,1
"12427",0.4,0.2,0.4,0.2,1,0.8,0,0.0165226478131761,0.0013895060112485,2.8,1
"12428",0.6,0.2,0.4,0.2,1,0.8,0,0.0165065751942789,0.00138926222919039,2.8,1
"12429",0.8,0.2,0.4,0.2,1,0.8,0,0.0164989106806477,0.00138906650249495,2.8,1
"12430",1,0.2,0.4,0.2,1,0.8,0,0.0164943969076256,0.00138890851590459,2.8,1
"12431",-1,0.4,0.4,0.2,1,0.8,0,0.545163372840465,0.00596705711783125,45.5,1
"12432",-0.8,0.4,0.4,0.2,1,0.8,0,0.208490829577709,0.00328173968193642,5.6,1
"12433",-0.6,0.4,0.4,0.2,1,0.8,0,0.0892921473810062,0.00321835190390755,4.8,1
"12434",-0.4,0.4,0.4,0.2,1,0.8,0,0.0581721252386981,0.00319299781416327,4.6,1
"12435",-0.2,0.4,0.4,0.2,1,0.8,0,0.0468239386167023,0.00318001124862317,4.6,1
"12436",0,0.4,0.4,0.2,1,0.8,0,0.0422611190480924,0.00317248883268363,4.5,1
"12437",0.2,0.4,0.4,0.2,1,0.8,0,0.0407373802811789,0.0031680605863107,4.5,1
"12438",0.4,0.4,0.4,0.2,1,0.8,0,0.04040827851064,0.0031652074322861,4.5,1
"12439",0.6,0.4,0.4,0.2,1,0.8,0,0.0403240623432573,0.00316329461666611,4.5,1
"12440",0.8,0.4,0.4,0.2,1,0.8,0,0.0402860340349318,0.00316196138615394,4.5,1
"12441",1,0.4,0.4,0.2,1,0.8,0,0.0402645662719288,0.0031610019180277,4.5,1
"12442",-1,0.6,0.4,0.2,1,0.8,0,1.10756547751406,0.029167734236715,26.2,1
"12443",-0.8,0.6,0.4,0.2,1,0.8,0,0.742900241727846,0.0154119990889486,25.6,1
"12444",-0.6,0.6,0.4,0.2,1,0.8,0,0.393469212198954,0.00855871094035139,9.6,1
"12445",-0.4,0.6,0.4,0.2,1,0.8,0,0.194761408433993,0.00809499691116477,5.9,1
"12446",-0.2,0.6,0.4,0.2,1,0.8,0,0.130153456282385,0.00797400302222431,5.6,1
"12447",0,0.6,0.4,0.2,1,0.8,0,0.109228822992984,0.00791848872429909,5.5,1
"12448",0.2,0.6,0.4,0.2,1,0.8,0,0.102973762553568,0.0078896062045501,5.5,1
"12449",0.4,0.6,0.4,0.2,1,0.8,0,0.101672698334032,0.0078730631329164,5.5,1
"12450",0.6,0.6,0.4,0.2,1,0.8,0,0.101343913234636,0.00786303233832018,5.5,1
"12451",0.8,0.6,0.4,0.2,1,0.8,0,0.101197928724254,0.00785659891099228,5.5,1
"12452",1,0.6,0.4,0.2,1,0.8,0,0.10111631894294,0.0078522302169674,5.5,1
"12453",-1,0.8,0.4,0.2,1,0.8,0,1.35062547987111,0.0550353250007958,16,1
"12454",-0.8,0.8,0.4,0.2,1,0.8,0,1.04378448550982,0.0369630790285013,15.7,1
"12455",-0.6,0.8,0.4,0.2,1,0.8,0,0.732774305968169,0.0243767310419329,12.1,1
"12456",-0.4,0.8,0.4,0.2,1,0.8,0,0.474041152155921,0.0206752990779321,6.7,1
"12457",-0.2,0.8,0.4,0.2,1,0.8,0,0.329259802087973,0.0200413847883071,6.2,1
"12458",0,0.8,0.4,0.2,1,0.8,0,0.271863957962759,0.0197901335165146,6.1,1
"12459",0.2,0.8,0.4,0.2,1,0.8,0,0.254136928395267,0.0196712811617919,6,1
"12460",0.4,0.8,0.4,0.2,1,0.8,0,0.250346507621209,0.0196074302145959,6,1
"12461",0.6,0.8,0.4,0.2,1,0.8,0,0.249347956086904,0.0195705329249643,6,1
"12462",0.8,0.8,0.4,0.2,1,0.8,0,0.248900035273894,0.0195477677862562,6,1
"12463",1,0.8,0.4,0.2,1,0.8,0,0.248648062259224,0.0195326829949722,6,1
"12464",-1,1,0.4,0.2,1,0.8,0,1.52419219443122,0.0834900033011152,10.7,1
"12465",-0.8,1,0.4,0.2,1,0.8,0,1.27290102870794,0.0654635305162155,10.1,1
"12466",-0.6,1,0.4,0.2,1,0.8,0,1.0278065432594,0.0528212077980477,8.4,1
"12467",-0.4,1,0.4,0.2,1,0.8,0,0.815744273733553,0.0478308721350725,6.6,1
"12468",-0.2,1,0.4,0.2,1,0.8,0,0.667927483491178,0.0463096599496421,6.2,1
"12469",0,1,0.4,0.2,1,0.8,0,0.590976874631986,0.0456772691381166,6.1,1
"12470",0.2,1,0.4,0.2,1,0.8,0,0.5629715707939,0.0453679203136692,6.1,1
"12471",0.4,1,0.4,0.2,1,0.8,0,0.55611072268977,0.0452062667218349,6,1
"12472",0.6,1,0.4,0.2,1,0.8,0,0.554035111143589,0.0451137112028237,6,1
"12473",0.8,1,0.4,0.2,1,0.8,0,0.553055042324949,0.0450566517901057,6,1
"12474",1,1,0.4,0.2,1,0.8,0,0.552489691185803,0.0450188495206582,6,1
"12475",-1,0,0.6,0.2,1,0.8,0,0.00721358579298465,0.001,0,-1
"12476",-0.8,0,0.6,0.2,1,0.8,0,0.00720917216792559,0.001,0,-0.8
"12477",-0.6,0,0.6,0.2,1,0.8,0,0.00720634713394498,0.001,0,-0.6
"12478",-0.4,0,0.6,0.2,1,0.8,0,0.00720436010150636,0.001,0,-0.4
"12479",-0.2,0,0.6,0.2,1,0.8,0,0.00720288765127197,0.001,0,-0.2
"12480",0,0,0.6,0.2,1,0.8,0,0.00720177899139912,0.001,0,0
"12481",0.2,0,0.6,0.2,1,0.8,0,0.0072008652937785,0.001,0,0.2
"12482",0.4,0,0.6,0.2,1,0.8,0,0.00720011865684657,0.001,0,0.4
"12483",0.6,0,0.6,0.2,1,0.8,0,0.00719950216543987,0.001,0,0.6
"12484",0.8,0,0.6,0.2,1,0.8,0,0.00719899606835292,0.001,0,0.8
"12485",1,0,0.6,0.2,1,0.8,0,0.00719859126746255,0.001,0,1
"12486",-1,0.2,0.6,0.2,1,0.8,0,0.0159487722561568,0.00124763795586031,1.9,1
"12487",-0.8,0.2,0.6,0.2,1,0.8,0,0.0148748426794137,0.00124711685530949,1.9,1
"12488",-0.6,0.2,0.6,0.2,1,0.8,0,0.0140983817842783,0.00124669772992237,1.9,1
"12489",-0.4,0.2,0.6,0.2,1,0.8,0,0.0135689691875435,0.00124635741860335,1.9,1
"12490",-0.2,0.2,0.6,0.2,1,0.8,0,0.0132457416425439,0.0012460795646922,1.9,1
"12491",0,0.2,0.6,0.2,1,0.8,0,0.0130842388559665,0.00124585051824021,1.9,1
"12492",0.2,0.2,0.6,0.2,1,0.8,0,0.0130255743801852,0.00124566014648036,1.9,1
"12493",0.4,0.2,0.6,0.2,1,0.8,0,0.0130078315801835,0.0012455006339868,1.9,1
"12494",0.6,0.2,0.6,0.2,1,0.8,0,0.0129999661015847,0.00124536589400148,1.9,1
"12495",0.8,0.2,0.6,0.2,1,0.8,0,0.0129953593113509,0.00124525126982405,1.9,1
"12496",1,0.2,0.6,0.2,1,0.8,0,0.0129923428883747,0.00124515284583813,1.9,1
"12497",-1,0.4,0.6,0.2,1,0.8,0,0.0431228857276414,0.00217717190528051,3.1,1
"12498",-0.8,0.4,0.6,0.2,1,0.8,0,0.0341335488811174,0.00217120792609621,3.1,1
"12499",-0.6,0.4,0.6,0.2,1,0.8,0,0.0292870661793754,0.00216703937032312,3.1,1
"12500",-0.4,0.4,0.6,0.2,1,0.8,0,0.0265671562945365,0.00216422254534631,3,1
"12501",-0.2,0.4,0.6,0.2,1,0.8,0,0.0251041191719441,0.00216231366209665,3,1
"12502",0,0.4,0.6,0.2,1,0.8,0,0.0244272132500544,0.00216090874439985,3,1
"12503",0.2,0.4,0.6,0.2,1,0.8,0,0.0241918308776773,0.00215985688807186,3,1
"12504",0.4,0.4,0.6,0.2,1,0.8,0,0.0241234082296681,0.00215905551186081,3,1
"12505",0.6,0.4,0.6,0.2,1,0.8,0,0.0240943099387296,0.00215843388214315,3,1
"12506",0.8,0.4,0.6,0.2,1,0.8,0,0.0240778746386806,0.00215794449934822,3,1
"12507",1,0.4,0.6,0.2,1,0.8,0,0.0240674137352743,0.00215755271932275,3,1
"12508",-1,0.6,0.6,0.2,1,0.8,0,0.149921197178571,0.00410779694082293,4.2,1
"12509",-0.8,0.6,0.6,0.2,1,0.8,0,0.0870755021190753,0.00405689330016,3.9,1
"12510",-0.6,0.6,0.6,0.2,1,0.8,0,0.0636796223179102,0.00403048248303518,3.8,1
"12511",-0.4,0.6,0.6,0.2,1,0.8,0,0.0533174728689061,0.00401454473382642,3.7,1
"12512",-0.2,0.6,0.6,0.2,1,0.8,0,0.0484558891007676,0.00400486537791672,3.7,1
"12513",0,0.6,0.6,0.2,1,0.8,0,0.0463682514319195,0.00399832519192716,3.7,1
"12514",0.2,0.6,0.6,0.2,1,0.8,0,0.0456673947516919,0.00399379959537582,3.7,1
"12515",0.4,0.6,0.6,0.2,1,0.8,0,0.0454670324228678,0.00399058768932094,3.7,1
"12516",0.6,0.6,0.6,0.2,1,0.8,0,0.0453830105364941,0.00398824834888976,3.7,1
"12517",0.8,0.6,0.6,0.2,1,0.8,0,0.0453361793995619,0.0039865043672005,3.7,1
"12518",1,0.6,0.6,0.2,1,0.8,0,0.0453067176295971,0.00398517521369257,3.7,1
"12519",-1,0.8,0.6,0.2,1,0.8,0,0.374583735822148,0.00853940789435328,11.8,1
"12520",-0.8,0.8,0.6,0.2,1,0.8,0,0.212994659542301,0.00780158314338686,4.7,1
"12521",-0.6,0.8,0.6,0.2,1,0.8,0,0.13795626831071,0.00767405195544396,4.3,1
"12522",-0.4,0.8,0.6,0.2,1,0.8,0,0.107095524030034,0.00761026448694966,4.2,1
"12523",-0.2,0.8,0.6,0.2,1,0.8,0,0.0938306187971393,0.00757353657751187,4.2,1
"12524",0,0.8,0.6,0.2,1,0.8,0,0.0884280211889081,0.00755019295080476,4.2,1
"12525",0.2,0.8,0.6,0.2,1,0.8,0,0.0866544758698078,0.0075357626158363,4.1,1
"12526",0.4,0.8,0.6,0.2,1,0.8,0,0.0861479923097524,0.00752599859776598,4.1,1
"12527",0.6,0.8,0.6,0.2,1,0.8,0,0.0859357807444992,0.00751913661559489,4.1,1
"12528",0.8,0.8,0.6,0.2,1,0.8,0,0.0858179729974757,0.0075141718531682,4.1,1
"12529",1,0.8,0.6,0.2,1,0.8,0,0.0857441985164398,0.00751048807163971,4.1,1
"12530",-1,1,0.6,0.2,1,0.8,0,0.57264264919819,0.018354725708796,12,1
"12531",-0.8,1,0.6,0.2,1,0.8,0,0.390024462249334,0.0151044655178203,5.5,1
"12532",-0.6,1,0.6,0.2,1,0.8,0,0.268540114989301,0.0146199959300222,4.7,1
"12533",-0.4,1,0.6,0.2,1,0.8,0,0.206396205012396,0.0144174791284848,4.6,1
"12534",-0.2,1,0.6,0.2,1,0.8,0,0.178168419132864,0.0143092968623357,4.5,1
"12535",0,1,0.6,0.2,1,0.8,0,0.16660973273142,0.0142439643511654,4.5,1
"12536",0.2,1,0.6,0.2,1,0.8,0,0.16279569970488,0.0142047330578148,4.4,1
"12537",0.4,1,0.6,0.2,1,0.8,0,0.161680613025658,0.0141789238316441,4.4,1
"12538",0.6,1,0.6,0.2,1,0.8,0,0.161205999507366,0.0141612393938127,4.4,1
"12539",0.8,1,0.6,0.2,1,0.8,0,0.160941253216516,0.0141487040064668,4.4,1
"12540",1,1,0.6,0.2,1,0.8,0,0.160775065777421,0.0141395564082702,4.4,1
"12541",-1,0,0.8,0.2,1,0.8,0,0.00720919752603267,0.001,0,-1
"12542",-0.8,0,0.8,0.2,1,0.8,0,0.00720634052147523,0.001,0,-0.8
"12543",-0.6,0,0.8,0.2,1,0.8,0,0.00720435367828339,0.001,0,-0.6
"12544",-0.4,0,0.8,0.2,1,0.8,0,0.00720288131478501,0.001,0,-0.4
"12545",-0.2,0,0.8,0.2,1,0.8,0,0.00720174813755194,0.001,0,-0.2
"12546",0,0,0.8,0.2,1,0.8,0,0.00720087403375612,0.001,0,0
"12547",0.2,0,0.8,0.2,1,0.8,0,0.00720012907749075,0.001,0,0.2
"12548",0.4,0,0.8,0.2,1,0.8,0,0.00719950824867645,0.001,0,0.4
"12549",0.6,0,0.8,0.2,1,0.8,0,0.00719897996696543,0.001,0,0.6
"12550",0.8,0,0.8,0.2,1,0.8,0,0.00719854791280393,0.001,0,0.8
"12551",1,0,0.8,0.2,1,0.8,0,0.00719820098367338,0.001,0,1
"12552",-1,0.2,0.8,0.2,1,0.8,0,0.0125771980709945,0.00118032779763438,1.4,1
"12553",-0.8,0.2,0.8,0.2,1,0.8,0,0.0121484395682155,0.00118008569548164,1.4,1
"12554",-0.6,0.2,0.8,0.2,1,0.8,0,0.0118369531617504,0.0011798795310042,1.4,1
"12555",-0.4,0.2,0.8,0.2,1,0.8,0,0.0116285528456063,0.00117970303019088,1.4,1
"12556",-0.2,0.2,0.8,0.2,1,0.8,0,0.0115061681010873,0.00117955121804998,1.4,1
"12557",0,0.2,0.8,0.2,1,0.8,0,0.0114469911495471,0.0011794200297949,1.4,1
"12558",0.2,0.2,0.8,0.2,1,0.8,0,0.011423888639944,0.00117930613539512,1.4,1
"12559",0.4,0.2,0.8,0.2,1,0.8,0,0.0114145498872758,0.00117920679930658,1.4,1
"12560",0.6,0.2,0.8,0.2,1,0.8,0,0.0114093786769678,0.00117911976815948,1.4,1
"12561",0.8,0.2,0.8,0.2,1,0.8,0,0.0114060243183895,0.00117904318073176,1.4,1
"12562",1,0.2,0.8,0.2,1,0.8,0,0.0114036948696377,0.00117897549559239,1.4,1
